date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:33:27	148/148	---MCZ	200	added ('OK')	text/plain	date:Wed,%2011%20Aug%202021%2002:33:27%20GMT	https://maxcoach.thememove.com/robots.txt		(from )
10:33:28	371898/371898	---MCZ	200	added ('OK')	text/html	date:Wed,%2011%20Aug%202021%2002:33:27%20GMT	https://maxcoach.thememove.com/main/artist/	C:/Users/localadmin/Documents/My%20Websites/MaxCoachArtist/maxcoach.thememove.com/main/artist/index.html	(from )
10:33:28	7056/7056	---MCZ	200	added ('OK')	text/css	etag:W/%2260c9b6e2-1b90%22	https://maxcoach.thememove.com/main/wp-content/plugins/learnpress-course-review/assets/css/course-review.css	C:/Users/localadmin/Documents/My%20Websites/MaxCoachArtist/maxcoach.thememove.com/main/wp-content/plugins/learnpress-course-review/assets/css/course-review.css	(from https://maxcoach.thememove.com/main/artist/)
10:33:28	58171/58171	---MCZ	200	added ('OK')	text/css	etag:W/%2260c9ab67-e33b%22	https://maxcoach.thememove.com/main/wp-includes/css/dist/block-library/style.min.css	C:/Users/localadmin/Documents/My%20Websites/MaxCoachArtist/maxcoach.thememove.com/main/wp-includes/css/dist/block-library/style.min.css	(from https://maxcoach.thememove.com/main/artist/)
10:33:28	2714/2714	---MCZ	200	added ('OK')	text/css	etag:W/%2260c9ab67-a9a%22	https://maxcoach.thememove.com/main/wp-includes/css/dist/block-library/theme.min.css	C:/Users/localadmin/Documents/My%20Websites/MaxCoachArtist/maxcoach.thememove.com/main/wp-includes/css/dist/block-library/theme.min.css	(from https://maxcoach.thememove.com/main/artist/)
10:33:29	3276/3276	---MCZ	200	added ('OK')	text/css	etag:W/%2260efe476-ccc%22	https://maxcoach.thememove.com/main/wp-content/plugins/woocommerce/packages/woocommerce-blocks/build/vendors-style.css	C:/Users/localadmin/Documents/My%20Websites/MaxCoachArtist/maxcoach.thememove.com/main/wp-content/plugins/woocommerce/packages/woocommerce-blocks/build/vendors-style.css	(from https://maxcoach.thememove.com/main/artist/)
10:33:29	178665/178665	---MCZ	200	added ('OK')	text/css	etag:W/%2260efe476-2b9e9%22	https://maxcoach.thememove.com/main/wp-content/plugins/woocommerce/packages/woocommerce-blocks/build/style.css	C:/Users/localadmin/Documents/My%20Websites/MaxCoachArtist/maxcoach.thememove.com/main/wp-content/plugins/woocommerce/packages/woocommerce-blocks/build/style.css	(from https://maxcoach.thememove.com/main/artist/)
10:33:29	18462/18462	---MCZ	200	added ('OK')	text/css	etag:W/%2260c9b6ed-481e%22	https://maxcoach.thememove.com/main/wp-content/plugins/paid-memberships-pro/css/frontend.css	C:/Users/localadmin/Documents/My%20Websites/MaxCoachArtist/maxcoach.thememove.com/main/wp-content/plugins/paid-memberships-pro/css/frontend.css	(from https://maxcoach.thememove.com/main/artist/)
10:33:29	86/86	---MCZ	200	added ('OK')	text/css	etag:W/%2260c9b6ed-56%22	https://maxcoach.thememove.com/main/wp-content/plugins/paid-memberships-pro/css/print.css	C:/Users/localadmin/Documents/My%20Websites/MaxCoachArtist/maxcoach.thememove.com/main/wp-content/plugins/paid-memberships-pro/css/print.css	(from https://maxcoach.thememove.com/main/artist/)
10:33:30	61344/61344	---MCZ	200	added ('OK')	text/css	etag:W/%2260c9b7a5-efa0%22	https://maxcoach.thememove.com/main/wp-content/plugins/revslider/public/assets/css/rs6.css	C:/Users/localadmin/Documents/My%20Websites/MaxCoachArtist/maxcoach.thememove.com/main/wp-content/plugins/revslider/public/assets/css/rs6.css	(from https://maxcoach.thememove.com/main/artist/)
10:33:30	933/933	---MCZ	200	added ('OK')	text/css	etag:W/%225ed70840-3a5%22	https://maxcoach.thememove.com/main/wp-content/plugins/wp-events-manager/inc/libraries//countdown/css/jquery.countdown.css	C:/Users/localadmin/Documents/My%20Websites/MaxCoachArtist/maxcoach.thememove.com/main/wp-content/plugins/wp-events-manager/inc/libraries/countdown/css/jquery.countdown.css	(from https://maxcoach.thememove.com/main/artist/)
10:33:30	3687/3687	---MCZ	200	added ('OK')	text/css	etag:W/%225ed70840-e67%22	https://maxcoach.thememove.com/main/wp-content/plugins/wp-events-manager/assets//css/frontend/events.min.css	C:/Users/localadmin/Documents/My%20Websites/MaxCoachArtist/maxcoach.thememove.com/main/wp-content/plugins/wp-events-manager/assets/css/frontend/events.min.css	(from https://maxcoach.thememove.com/main/artist/)
10:33:30	4629/4629	---MCZ	200	added ('OK')	text/css	etag:W/%2260ef8dd0-1215%22	https://maxcoach.thememove.com/main/wp-content/plugins/woo-smart-compare/assets/libs/perfect-scrollbar/css/perfect-scrollbar.min.css	C:/Users/localadmin/Documents/My%20Websites/MaxCoachArtist/maxcoach.thememove.com/main/wp-content/plugins/woo-smart-compare/assets/libs/perfect-scrollbar/css/perfect-scrollbar.min.css	(from https://maxcoach.thememove.com/main/artist/)
10:33:30	4000/4000	---MCZ	200	added ('OK')	text/css	etag:W/%2260ef8dd0-fa0%22	https://maxcoach.thememove.com/main/wp-content/plugins/woo-smart-compare/assets/libs/perfect-scrollbar/css/custom-theme.css	C:/Users/localadmin/Documents/My%20Websites/MaxCoachArtist/maxcoach.thememove.com/main/wp-content/plugins/woo-smart-compare/assets/libs/perfect-scrollbar/css/custom-theme.css	(from https://maxcoach.thememove.com/main/artist/)
10:33:31	26770/26770	---MCZ	200	added ('OK')	text/css	etag:W/%2260ef8dd0-6892%22	https://maxcoach.thememove.com/main/wp-content/plugins/woo-smart-compare/assets/css/frontend.css	C:/Users/localadmin/Documents/My%20Websites/MaxCoachArtist/maxcoach.thememove.com/main/wp-content/plugins/woo-smart-compare/assets/css/frontend.css	(from https://maxcoach.thememove.com/main/artist/)
10:33:31	14198/14198	---MCZ	200	added ('OK')	text/css	etag:W/%2260ef8dd6-3776%22	https://maxcoach.thememove.com/main/wp-content/plugins/woo-smart-wishlist/assets/css/frontend.css	C:/Users/localadmin/Documents/My%20Websites/MaxCoachArtist/maxcoach.thememove.com/main/wp-content/plugins/woo-smart-wishlist/assets/css/frontend.css	(from https://maxcoach.thememove.com/main/artist/)
10:33:31	1182/1182	---MCZ	200	added ('OK')	text/css	etag:W/%2260ef9a90-49e%22	https://maxcoach.thememove.com/main/wp-content/themes/maxcoach/assets/fonts/gilroy/font-gilroy.css	C:/Users/localadmin/Documents/My%20Websites/MaxCoachArtist/maxcoach.thememove.com/main/wp-content/themes/maxcoach/assets/fonts/gilroy/font-gilroy.css	(from https://maxcoach.thememove.com/main/artist/)
10:33:32	173629/173629	---MCZ	200	added ('OK')	text/css	etag:W/%2260ef9a90-2a63d%22	https://maxcoach.thememove.com/main/wp-content/themes/maxcoach/assets/fonts/awesome/css/fontawesome-all.min.css	C:/Users/localadmin/Documents/My%20Websites/MaxCoachArtist/maxcoach.thememove.com/main/wp-content/themes/maxcoach/assets/fonts/awesome/css/fontawesome-all.min.css	(from https://maxcoach.thememove.com/main/artist/)
10:33:32	13676/13676	---MCZ	200	added ('OK')	text/css	etag:W/%2260ef9a90-356c%22	https://maxcoach.thememove.com/main/wp-content/themes/maxcoach/assets/libs/swiper/css/swiper.min.css	C:/Users/localadmin/Documents/My%20Websites/MaxCoachArtist/maxcoach.thememove.com/main/wp-content/themes/maxcoach/assets/libs/swiper/css/swiper.min.css	(from https://maxcoach.thememove.com/main/artist/)
10:33:32	20458/20458	---MCZ	200	added ('OK')	text/css	etag:W/%2260ef9a90-4fea%22	https://maxcoach.thememove.com/main/wp-content/themes/maxcoach/assets/libs/lightGallery/css/lightgallery.min.css	C:/Users/localadmin/Documents/My%20Websites/MaxCoachArtist/maxcoach.thememove.com/main/wp-content/themes/maxcoach/assets/libs/lightGallery/css/lightgallery.min.css	(from https://maxcoach.thememove.com/main/artist/)
10:33:32	493437/493437	---MCZ	200	added ('OK')	text/css	etag:W/%2260ef9a90-7877d%22	https://maxcoach.thememove.com/main/wp-content/themes/maxcoach/style.css	C:/Users/localadmin/Documents/My%20Websites/MaxCoachArtist/maxcoach.thememove.com/main/wp-content/themes/maxcoach/style.css	(from https://maxcoach.thememove.com/main/artist/)
10:33:32	52093/52093	---MCZ	200	added ('OK')	text/css	etag:W/%2260ef9a90-cb7d%22	https://maxcoach.thememove.com/main/wp-content/themes/maxcoach/woocommerce.css	C:/Users/localadmin/Documents/My%20Websites/MaxCoachArtist/maxcoach.thememove.com/main/wp-content/themes/maxcoach/woocommerce.css	(from https://maxcoach.thememove.com/main/artist/)
10:33:33	4242/4242	---MCZ	200	added ('OK')	text/css	etag:W/%2260ef9a90-1092%22	https://maxcoach.thememove.com/main/wp-content/themes/maxcoach/assets/libs/perfect-scrollbar/css/custom-theme.css	C:/Users/localadmin/Documents/My%20Websites/MaxCoachArtist/maxcoach.thememove.com/main/wp-content/themes/maxcoach/assets/libs/perfect-scrollbar/css/custom-theme.css	(from https://maxcoach.thememove.com/main/artist/)
10:33:33	7426/7426	---MCZ	200	added ('OK')	text/css	etag:W/%2260ef9a90-1d02%22	https://maxcoach.thememove.com/main/wp-content/themes/maxcoach/assets/libs/magnific-popup/magnific-popup.css	C:/Users/localadmin/Documents/My%20Websites/MaxCoachArtist/maxcoach.thememove.com/main/wp-content/themes/maxcoach/assets/libs/magnific-popup/magnific-popup.css	(from https://maxcoach.thememove.com/main/artist/)
10:33:33	8811/8811	---MCZ	200	added ('OK')	text/css	etag:W/%2260ef9a90-226b%22	https://maxcoach.thememove.com/main/wp-content/themes/maxcoach/video-conferencing-zoom.css	C:/Users/localadmin/Documents/My%20Websites/MaxCoachArtist/maxcoach.thememove.com/main/wp-content/themes/maxcoach/video-conferencing-zoom.css	(from https://maxcoach.thememove.com/main/artist/)
10:33:33	17232/17232	---MCZ	200	added ('OK')	text/css	etag:W/%2260c9b6d6-4350%22	https://maxcoach.thememove.com/main/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css	C:/Users/localadmin/Documents/My%20Websites/MaxCoachArtist/maxcoach.thememove.com/main/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css	(from https://maxcoach.thememove.com/main/artist/)
10:33:34	18468/18468	---MCZ	200	added ('OK')	text/css	etag:W/%2260c9b6d6-4824%22	https://maxcoach.thememove.com/main/wp-content/plugins/elementor/assets/lib/animations/animations.min.css	C:/Users/localadmin/Documents/My%20Websites/MaxCoachArtist/maxcoach.thememove.com/main/wp-content/plugins/elementor/assets/lib/animations/animations.min.css	(from https://maxcoach.thememove.com/main/artist/)
10:33:34	3854/3854	---MCZ	200	added ('OK')	text/css	etag:W/%2260c9b6d6-f0e%22	https://maxcoach.thememove.com/main/wp-content/plugins/elementor/assets/css/frontend-legacy.min.css	C:/Users/localadmin/Documents/My%20Websites/MaxCoachArtist/maxcoach.thememove.com/main/wp-content/plugins/elementor/assets/css/frontend-legacy.min.css	(from https://maxcoach.thememove.com/main/artist/)
10:33:34	117828/117828	---MCZ	200	added ('OK')	text/css	etag:W/%2260c9b6d6-1cc44%22	https://maxcoach.thememove.com/main/wp-content/plugins/elementor/assets/css/frontend.min.css	C:/Users/localadmin/Documents/My%20Websites/MaxCoachArtist/maxcoach.thememove.com/main/wp-content/plugins/elementor/assets/css/frontend.min.css	(from https://maxcoach.thememove.com/main/artist/)
10:33:35	1319/1319	---MCZ	200	added ('OK')	text/css	etag:W/%2260ef8cab-527%22	https://maxcoach.thememove.com/main/wp-content/uploads/sites/1/elementor/css/post-1867.css	C:/Users/localadmin/Documents/My%20Websites/MaxCoachArtist/maxcoach.thememove.com/main/wp-content/uploads/sites/1/elementor/css/post-1867.css	(from https://maxcoach.thememove.com/main/artist/)
10:33:35	210882/210882	---MCZ	200	added ('OK')	text/css	etag:W/%2260c9b7a3-337c2%22	https://maxcoach.thememove.com/main/wp-content/plugins/elementor-pro/assets/css/frontend.min.css	C:/Users/localadmin/Documents/My%20Websites/MaxCoachArtist/maxcoach.thememove.com/main/wp-content/plugins/elementor-pro/assets/css/frontend.min.css	(from https://maxcoach.thememove.com/main/artist/)
10:33:35	52891/52891	---MCZ	200	added ('OK')	text/css	etag:W/%2260efaa25-ce9b%22	https://maxcoach.thememove.com/main/wp-content/uploads/sites/1/elementor/css/post-2724.css	C:/Users/localadmin/Documents/My%20Websites/MaxCoachArtist/maxcoach.thememove.com/main/wp-content/uploads/sites/1/elementor/css/post-2724.css	(from https://maxcoach.thememove.com/main/artist/)
10:33:35	4255/4255	---MCZ	200	added ('OK')	text/css	etag:W/%2260efaa25-109f%22	https://maxcoach.thememove.com/main/wp-content/uploads/sites/1/elementor/css/post-2815.css	C:/Users/localadmin/Documents/My%20Websites/MaxCoachArtist/maxcoach.thememove.com/main/wp-content/uploads/sites/1/elementor/css/post-2815.css	(from https://maxcoach.thememove.com/main/artist/)
10:33:35	8626/8626	---MCZ	200	added ('OK')	text/css	etag:W/%2260ef8cb8-21b2%22	https://maxcoach.thememove.com/main/wp-content/uploads/sites/1/elementor/css/post-623.css	C:/Users/localadmin/Documents/My%20Websites/MaxCoachArtist/maxcoach.thememove.com/main/wp-content/uploads/sites/1/elementor/css/post-623.css	(from https://maxcoach.thememove.com/main/artist/)
10:33:36	59016/59016	---MCZ	200	added ('OK')	text/css	etag:W/%2260c9ab67-e688%22	https://maxcoach.thememove.com/main/wp-includes/css/dashicons.min.css	C:/Users/localadmin/Documents/My%20Websites/MaxCoachArtist/maxcoach.thememove.com/main/wp-includes/css/dashicons.min.css	(from https://maxcoach.thememove.com/main/artist/)
10:33:36	7100/7100	---MCZ	200	added ('OK')	text/css	etag:W/%2260ef9a5d-1bbc%22	https://maxcoach.thememove.com/main/wp-content/themes/maxcoach-child-demo/style.css	C:/Users/localadmin/Documents/My%20Websites/MaxCoachArtist/maxcoach.thememove.com/main/wp-content/themes/maxcoach-child-demo/style.css	(from https://maxcoach.thememove.com/main/artist/)
10:33:36	11509/11509	---MCZ	200	added ('OK')	text/css	etag:W/%2260c9b6f3-2cf5%22	https://maxcoach.thememove.com/main/wp-content/plugins/video-conferencing-with-zoom-api/assets/public/css/style.min.css	C:/Users/localadmin/Documents/My%20Websites/MaxCoachArtist/maxcoach.thememove.com/main/wp-content/plugins/video-conferencing-with-zoom-api/assets/public/css/style.min.css	(from https://maxcoach.thememove.com/main/artist/)
10:33:37	241296/241296	---MCZ	200	added ('OK')	text/css	etag:W/%2260ef9a90-3ae90%22	https://maxcoach.thememove.com/main/wp-content/themes/maxcoach/learnpress.css	C:/Users/localadmin/Documents/My%20Websites/MaxCoachArtist/maxcoach.thememove.com/main/wp-content/themes/maxcoach/learnpress.css	(from https://maxcoach.thememove.com/main/artist/)
10:33:37	89496/89496	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260c9ab67-15d98%22	https://maxcoach.thememove.com/main/wp-includes/js/jquery/jquery.min.js	C:/Users/localadmin/Documents/My%20Websites/MaxCoachArtist/maxcoach.thememove.com/main/wp-includes/js/jquery/jquery.min.js	(from https://maxcoach.thememove.com/main/artist/)
10:33:37	11224/11224	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260c9ab67-2bd8%22	https://maxcoach.thememove.com/main/wp-includes/js/jquery/jquery-migrate.min.js	C:/Users/localadmin/Documents/My%20Websites/MaxCoachArtist/maxcoach.thememove.com/main/wp-includes/js/jquery/jquery-migrate.min.js	(from https://maxcoach.thememove.com/main/artist/)
10:33:37	123959/123959	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260c9b7a5-1e437%22	https://maxcoach.thememove.com/main/wp-content/plugins/revslider/public/assets/js/rbtools.min.js	C:/Users/localadmin/Documents/My%20Websites/MaxCoachArtist/maxcoach.thememove.com/main/wp-content/plugins/revslider/public/assets/js/rbtools.min.js	(from https://maxcoach.thememove.com/main/artist/)
10:33:38	2083/2083	---M--	200	added ('OK')	image/png	etag:%2260ef9a5d-823%22	https://maxcoach.thememove.com/main/wp-content/themes/maxcoach-child-demo/assets/images/favicon/favicon-32x32.png	C:/Users/localadmin/Documents/My%20Websites/MaxCoachArtist/maxcoach.thememove.com/main/wp-content/themes/maxcoach-child-demo/assets/images/favicon/favicon-32x32.png	(from https://maxcoach.thememove.com/main/artist/)
10:33:38	363983/363983	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260c9b7a5-58dcf%22	https://maxcoach.thememove.com/main/wp-content/plugins/revslider/public/assets/js/rs6.min.js	C:/Users/localadmin/Documents/My%20Websites/MaxCoachArtist/maxcoach.thememove.com/main/wp-content/plugins/revslider/public/assets/js/rs6.min.js	(from https://maxcoach.thememove.com/main/artist/)
10:33:39	18914/18914	---M--	200	added ('OK')	image/png	etag:%2260ef9a5d-49e2%22	https://maxcoach.thememove.com/main/wp-content/themes/maxcoach-child-demo/assets/images/favicon/favicon-192x192.png	C:/Users/localadmin/Documents/My%20Websites/MaxCoachArtist/maxcoach.thememove.com/main/wp-content/themes/maxcoach-child-demo/assets/images/favicon/favicon-192x192.png	(from https://maxcoach.thememove.com/main/artist/)
10:33:39	17741/17741	---M--	200	added ('OK')	image/png	etag:%2260ef9a5d-454d%22	https://maxcoach.thememove.com/main/wp-content/themes/maxcoach-child-demo/assets/images/favicon/favicon-180x180.png	C:/Users/localadmin/Documents/My%20Websites/MaxCoachArtist/maxcoach.thememove.com/main/wp-content/themes/maxcoach-child-demo/assets/images/favicon/favicon-180x180.png	(from https://maxcoach.thememove.com/main/artist/)
10:33:39	11408/11408	---M--	200	added ('OK')	image/png	etag:%2260ef9a90-2c90%22	https://maxcoach.thememove.com/main/wp-content/themes/maxcoach/assets/images/logo/dark-logo.png	C:/Users/localadmin/Documents/My%20Websites/MaxCoachArtist/maxcoach.thememove.com/main/wp-content/themes/maxcoach/assets/images/logo/dark-logo.png	(from https://maxcoach.thememove.com/main/artist/)
10:33:40	252393/252393	---M--	200	added ('OK')	image/jpeg	etag:%2260ef9a90-3d9e9%22	https://maxcoach.thememove.com/main/wp-content/themes/maxcoach/assets/images/mobile-bg.jpg	C:/Users/localadmin/Documents/My%20Websites/MaxCoachArtist/maxcoach.thememove.com/main/wp-content/themes/maxcoach/assets/images/mobile-bg.jpg	(from https://maxcoach.thememove.com/main/artist/)
10:33:40	4614/4614	---M--	200	added ('OK')	image/png	etag:%225ebbcda4-1206%22	https://maxcoach.thememove.com/main/wp-content/uploads/sites/1/2020/05/artist-shape-01.png	C:/Users/localadmin/Documents/My%20Websites/MaxCoachArtist/maxcoach.thememove.com/main/wp-content/uploads/sites/1/2020/05/artist-shape-01.png	(from https://maxcoach.thememove.com/main/artist/)
10:33:40	96021/96021	---M--	200	added ('OK')	image/jpeg	etag:%225ecf8ad9-17715%22	https://maxcoach.thememove.com/main/wp-content/uploads/sites/1/2020/05/homepages-mega-menu-image-alt.jpg	C:/Users/localadmin/Documents/My%20Websites/MaxCoachArtist/maxcoach.thememove.com/main/wp-content/uploads/sites/1/2020/05/homepages-mega-menu-image-alt.jpg	(from https://maxcoach.thememove.com/main/artist/)
10:33:40	1768/1768	---M--	200	added ('OK')	image/png	etag:%225ebbcda7-6e8%22	https://maxcoach.thememove.com/main/wp-content/uploads/sites/1/2020/05/artist-shape-02.png	C:/Users/localadmin/Documents/My%20Websites/MaxCoachArtist/maxcoach.thememove.com/main/wp-content/uploads/sites/1/2020/05/artist-shape-02.png	(from https://maxcoach.thememove.com/main/artist/)
10:33:40	6110/6110	---M--	200	added ('OK')	image/png	etag:%225ebc9d21-17de%22	https://maxcoach.thememove.com/main/wp-content/uploads/sites/1/2020/05/artist-shape-03.png	C:/Users/localadmin/Documents/My%20Websites/MaxCoachArtist/maxcoach.thememove.com/main/wp-content/uploads/sites/1/2020/05/artist-shape-03.png	(from https://maxcoach.thememove.com/main/artist/)
10:33:41	5100/5100	---M--	200	added ('OK')	image/png	etag:%225ebc9d1e-13ec%22	https://maxcoach.thememove.com/main/wp-content/uploads/sites/1/2020/05/artist-hero-image-03.png	C:/Users/localadmin/Documents/My%20Websites/MaxCoachArtist/maxcoach.thememove.com/main/wp-content/uploads/sites/1/2020/05/artist-hero-image-03.png	(from https://maxcoach.thememove.com/main/artist/)
10:33:41	5840/5840	---M--	200	added ('OK')	image/png	etag:%225ebc9f6b-16d0%22	https://maxcoach.thememove.com/main/wp-content/uploads/sites/1/2020/05/artist-shape-05.png	C:/Users/localadmin/Documents/My%20Websites/MaxCoachArtist/maxcoach.thememove.com/main/wp-content/uploads/sites/1/2020/05/artist-shape-05.png	(from https://maxcoach.thememove.com/main/artist/)
10:33:41	2337/2337	---M--	200	added ('OK')	image/png	etag:%225ebca0ca-921%22	https://maxcoach.thememove.com/main/wp-content/uploads/sites/1/2020/05/maxcoach-shape-12.png	C:/Users/localadmin/Documents/My%20Websites/MaxCoachArtist/maxcoach.thememove.com/main/wp-content/uploads/sites/1/2020/05/maxcoach-shape-12.png	(from https://maxcoach.thememove.com/main/artist/)
10:33:41	3904/3904	---M--	200	added ('OK')	image/png	etag:%225ebc9f68-f40%22	https://maxcoach.thememove.com/main/wp-content/uploads/sites/1/2020/05/artist-shape-04.png	C:/Users/localadmin/Documents/My%20Websites/MaxCoachArtist/maxcoach.thememove.com/main/wp-content/uploads/sites/1/2020/05/artist-shape-04.png	(from https://maxcoach.thememove.com/main/artist/)
10:33:41	29926/29926	---M--	200	added ('OK')	image/jpeg	etag:%225ebc9d1c-74e6%22	https://maxcoach.thememove.com/main/wp-content/uploads/sites/1/2020/05/artist-hero-image-02.jpg	C:/Users/localadmin/Documents/My%20Websites/MaxCoachArtist/maxcoach.thememove.com/main/wp-content/uploads/sites/1/2020/05/artist-hero-image-02.jpg	(from https://maxcoach.thememove.com/main/artist/)
10:33:42	10503/10503	---M--	200	added ('OK')	image/jpeg	etag:%225ebc9d19-2907%22	https://maxcoach.thememove.com/main/wp-content/uploads/sites/1/2020/05/artist-hero-image-01.jpg	C:/Users/localadmin/Documents/My%20Websites/MaxCoachArtist/maxcoach.thememove.com/main/wp-content/uploads/sites/1/2020/05/artist-hero-image-01.jpg	(from https://maxcoach.thememove.com/main/artist/)
10:33:42	43582/43582	---M--	200	added ('OK')	image/jpeg	etag:%225ebc9f66-aa3e%22	https://maxcoach.thememove.com/main/wp-content/uploads/sites/1/2020/05/artist-hero-image-04.jpg	C:/Users/localadmin/Documents/My%20Websites/MaxCoachArtist/maxcoach.thememove.com/main/wp-content/uploads/sites/1/2020/05/artist-hero-image-04.jpg	(from https://maxcoach.thememove.com/main/artist/)
10:33:42	6660/6660	---M--	200	added ('OK')	image/png	etag:%225ebcb67b-1a04%22	https://maxcoach.thememove.com/main/wp-content/uploads/sites/1/2020/05/maxcoach-shape-13.png	C:/Users/localadmin/Documents/My%20Websites/MaxCoachArtist/maxcoach.thememove.com/main/wp-content/uploads/sites/1/2020/05/maxcoach-shape-13.png	(from https://maxcoach.thememove.com/main/artist/)
10:33:42	10123/10123	---M--	200	added ('OK')	image/png	etag:%225ebcc639-278b%22	https://maxcoach.thememove.com/main/wp-content/uploads/sites/1/2020/05/maxcoach-shape-14.png	C:/Users/localadmin/Documents/My%20Websites/MaxCoachArtist/maxcoach.thememove.com/main/wp-content/uploads/sites/1/2020/05/maxcoach-shape-14.png	(from https://maxcoach.thememove.com/main/artist/)
10:33:43	6363/6363	---M--	200	added ('OK')	image/png	etag:%225ebcb2a8-18db%22	https://maxcoach.thememove.com/main/wp-content/uploads/sites/1/2020/05/artist-box-image-01.png	C:/Users/localadmin/Documents/My%20Websites/MaxCoachArtist/maxcoach.thememove.com/main/wp-content/uploads/sites/1/2020/05/artist-box-image-01.png	(from https://maxcoach.thememove.com/main/artist/)
10:33:43	4459/4459	---M--	200	added ('OK')	image/png	etag:%225ebcb2aa-116b%22	https://maxcoach.thememove.com/main/wp-content/uploads/sites/1/2020/05/artist-box-image-02.png	C:/Users/localadmin/Documents/My%20Websites/MaxCoachArtist/maxcoach.thememove.com/main/wp-content/uploads/sites/1/2020/05/artist-box-image-02.png	(from https://maxcoach.thememove.com/main/artist/)
10:33:43	3547/3547	---M--	200	added ('OK')	image/png	etag:%225ebcb4a8-ddb%22	https://maxcoach.thememove.com/main/wp-content/uploads/sites/1/2020/05/artist-box-image-03.png	C:/Users/localadmin/Documents/My%20Websites/MaxCoachArtist/maxcoach.thememove.com/main/wp-content/uploads/sites/1/2020/05/artist-box-image-03.png	(from https://maxcoach.thememove.com/main/artist/)
10:33:43	4332/4332	---M--	200	added ('OK')	image/png	etag:%225ebcb55d-10ec%22	https://maxcoach.thememove.com/main/wp-content/uploads/sites/1/2020/05/artist-box-image-04.png	C:/Users/localadmin/Documents/My%20Websites/MaxCoachArtist/maxcoach.thememove.com/main/wp-content/uploads/sites/1/2020/05/artist-box-image-04.png	(from https://maxcoach.thememove.com/main/artist/)
10:33:44	638/638	---M--	200	added ('OK')	image/png	etag:%225ebcca2e-27e%22	https://maxcoach.thememove.com/main/wp-content/uploads/sites/1/2020/05/artist-quote-icon.png	C:/Users/localadmin/Documents/My%20Websites/MaxCoachArtist/maxcoach.thememove.com/main/wp-content/uploads/sites/1/2020/05/artist-quote-icon.png	(from https://maxcoach.thememove.com/main/artist/)
10:33:44	12529/12529	---M--	200	added ('OK')	image/png	etag:%225de4c8fd-30f1%22	https://maxcoach.thememove.com/main/wp-content/uploads/sites/1/2019/12/maxcoach-shape-05.png	C:/Users/localadmin/Documents/My%20Websites/MaxCoachArtist/maxcoach.thememove.com/main/wp-content/uploads/sites/1/2019/12/maxcoach-shape-05.png	(from https://maxcoach.thememove.com/main/artist/)
10:33:44	3501/3501	---M--	200	added ('OK')	image/png	etag:%225de0bf94-dad%22	https://maxcoach.thememove.com/main/wp-content/uploads/sites/1/2019/11/icon-youtube-play.png	C:/Users/localadmin/Documents/My%20Websites/MaxCoachArtist/maxcoach.thememove.com/main/wp-content/uploads/sites/1/2019/11/icon-youtube-play.png	(from https://maxcoach.thememove.com/main/artist/)
10:33:44	9936/9936	---M--	200	added ('OK')	image/jpeg	etag:%225ebe1b09-26d0%22	https://maxcoach.thememove.com/main/wp-content/uploads/sites/1/2020/05/artist-testimonial-avatar-04.jpg	C:/Users/localadmin/Documents/My%20Websites/MaxCoachArtist/maxcoach.thememove.com/main/wp-content/uploads/sites/1/2020/05/artist-testimonial-avatar-04.jpg	(from https://maxcoach.thememove.com/main/artist/)
10:33:45	305453/305453	---M--	200	added ('OK')	image/jpeg	etag:%225ebe1339-4a92d%22	https://maxcoach.thememove.com/main/wp-content/uploads/sites/1/2020/05/artist-video-poster.jpg	C:/Users/localadmin/Documents/My%20Websites/MaxCoachArtist/maxcoach.thememove.com/main/wp-content/uploads/sites/1/2020/05/artist-video-poster.jpg	(from https://maxcoach.thememove.com/main/artist/)
10:33:45	8852/8852	---M--	200	added ('OK')	image/jpeg	etag:%225ebe1b03-2294%22	https://maxcoach.thememove.com/main/wp-content/uploads/sites/1/2020/05/artist-testimonial-avatar-01.jpg	C:/Users/localadmin/Documents/My%20Websites/MaxCoachArtist/maxcoach.thememove.com/main/wp-content/uploads/sites/1/2020/05/artist-testimonial-avatar-01.jpg	(from https://maxcoach.thememove.com/main/artist/)
10:33:45	6950/6950	---M--	200	added ('OK')	image/jpeg	etag:%225ebe1b07-1b26%22	https://maxcoach.thememove.com/main/wp-content/uploads/sites/1/2020/05/artist-testimonial-avatar-03.jpg	C:/Users/localadmin/Documents/My%20Websites/MaxCoachArtist/maxcoach.thememove.com/main/wp-content/uploads/sites/1/2020/05/artist-testimonial-avatar-03.jpg	(from https://maxcoach.thememove.com/main/artist/)
